graph_image,graph_complexity,question_complexity,visualisation_type,update_questions,answer,question_id,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,start.started,text_6.started,key_start_experiment_2.started,start.stopped,key_start_experiment_2.keys,key_start_experiment_2.rt,key_start_experiment_2.duration,instructions.started,text_2.started,legend_instructions.started,instructions.stopped,show_cross.started,txt_show_cross.started,show_cross.stopped,trial.started,image.started,keypress.started,trial.stopped,keypress.keys,keypress.rt,keypress.duration,break_2.started,text_4.started,text_5.started,break_2.stopped,long_break.started,long_break.stopped,text_countdown.started,end.started,text.started,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 51,source_file,graph_nodes,question_level,adaptation,semi_subtype,keypress_norm,responded_in_time,rt_observed,rt,folder_name,rt_imputed,answer_norm,has_answer_key,is_correct,extremes_only_analysis,analysis_note,text_4.stopped,text_5.stopped,txt_show_cross.stopped,Unnamed: 54,text_2.stopped,legend_instructions.stopped,Unnamed: 53,Unnamed: 52,Unnamed: 56
samples/6 node/6_nodes_S00023/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,0.0,0.0,6.0,85.34815779991914,,,,,,,,,85.30549759999849,85.34815779991914,85.34815779991914,100.2981191999279,100.29813249991275,100.31499579991214,101.29907199996524,101.29910329997074,101.39736649999396,101.39736649999396,119.29741119989194,0.0,114.71739549993072,0.1356553999939933,119.29997880000155,119.32492069993168,119.32492069993168,123.3035503999563,123.30357869993895,123.3036209999118,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,non_adapted,,0,True,13.320028999936753,13.320028999936753,Roro,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00018/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,3.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,1.0,1.0,29.0,123.3294912999263,,,,,,,,,123.30410749989096,123.3294912999263,123.3294912999263,138.31228459998965,138.31229849997908,138.32932669995353,139.31424519990105,139.31432669993956,139.4189832999837,139.4189832999837,157.31168689997867,,,,157.3144341999432,157.32915759994648,157.32915759994648,161.31518059992231,161.31520429998636,161.31525339989457,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,non_adapted,,,False,,,Roro,False,3,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00147/no_caption/nodes_shape_tlp.png,12.0,2.0,shape_nodes,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,2.0,2.0,44.0,161.33477239997592,,,,,,,,,161.31567669997457,161.33477239997592,161.33477239997592,176.32748829992488,176.32750049990136,176.3439662999008,177.32782449992374,177.3278620999772,177.4103940000059,177.4103940000059,195.32700459996704,,,,195.3346732999198,195.35063559992705,195.35063559992705,199.3299101999728,199.3299236999592,199.3299440999981,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,semi_adapted,shape_nodes,,False,,,Roro,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00068/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many nodes have TLP:GREEN?,5.0,How many nodes have TLP:GREEN?,0.0,3.0,3.0,9.0,199.34970619995147,,,,,,,,,199.3301927999128,199.34970619995147,199.34970619995147,214.34141100000124,214.34143709996715,214.3580106999725,215.34281629999168,215.34285629994704,215.43020429997705,215.43020429997705,233.341431299923,5.0,220.74820019991603,0.112653600051999,233.34631850000005,233.35941029991957,233.35941029991957,237.34459879994392,237.344626499922,237.34467889997177,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,fully_adapted,,5,True,5.317995899938978,5.317995899938978,Roro,False,5,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00143/no_caption/nodes_size_value.png,6.0,2.0,size_nodes,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,4.0,4.0,22.0,237.3609777999809,,,,,,,,,237.34522739995737,237.3609777999809,237.3609777999809,252.37514319992624,252.3751624999568,252.3901998999063,253.35955729999117,253.3596068999032,253.4601056999527,253.4601056999527,271.3560657999478,3.0,263.9010847999016,0.1526938000461086,271.3623326999368,271.3866094999248,271.3866094999248,275.35918909998145,275.35920379997697,275.3592253999086,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,semi_adapted,size_nodes,3,True,10.44097909994889,10.44097909994889,Roro,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00077/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,5.0,5.0,12.0,275.3753489999799,,,,,,,,,275.35947269992903,275.3753489999799,275.3753489999799,290.3741199999349,290.37414039997384,290.38855139992665,291.3720607999712,291.3720926999813,291.45436439989135,291.45436439989135,309.37014429993,0.0,300.7657673999201,0.1666775000048801,309.37718329997733,309.3911507999292,309.3911507999292,313.3737886999734,313.3738022999605,313.37382109998725,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,fully_adapted,,0,True,9.311403000028747,9.311403000028747,Roro,False,0,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00027/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,6.0,6.0,31.0,313.3938151999609,,,,,,,,,313.3740579999285,313.3938151999609,313.3938151999609,328.3860762999393,328.38609069993254,328.4023982998915,329.38743369991425,329.3874708999647,329.488682199968,329.488682199968,347.3850462998962,4.0,344.676989999949,0.191518299980089,347.394862899906,347.42372500000056,347.42372500000056,351.3884429999161,351.38845749991015,351.3884785999544,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,non_adapted,,4,True,15.188307799980976,15.188307799980976,Roro,False,5,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00131/no_caption/nodes_size_value.png,6.0,1.0,size_nodes,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,7.0,7.0,18.0,351.40638749999925,,,,,,,,,351.3887271999847,351.40638749999925,351.40638749999925,366.4004769999301,366.4005082999356,366.4169515999965,367.4018349999096,367.40191849996336,367.5146929000039,367.5146929000039,385.3996928998968,6.0,379.7559246999445,0.208140300004743,385.403091599932,385.41593239991926,385.41593239991926,389.4027258999413,389.40275259991176,389.4028009999311,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,semi_adapted,size_nodes,6,True,12.241231799940579,12.241231799940579,Roro,False,3,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00072/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,3.0,How many CYBER OBSERVABLE nodes are in the graph?,0.0,8.0,8.0,32.0,389.4334128999617,,,,,,,,,389.40330919995904,389.4334128999617,389.4334128999617,404.41555259993766,404.4155653999187,404.4322444999125,405.4162436999613,405.41629069997,405.50416589993984,405.50416589993984,423.4147057998925,3.0,412.7976994999917,0.1667954999720677,423.4205963999266,423.4348571998999,423.4348571998999,427.4045598999364,427.40460359992,427.4046685999492,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,fully_adapted,,3,True,7.293533600051887,7.293533600051887,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00128/no_caption/nodes_color_type.png,6.0,1.0,color_nodes,How many nodes have TLP:GREEN?,1.0,How many nodes have TLP:GREEN?,0.0,9.0,9.0,17.0,427.4232518998906,,,,,,,,,427.4054077999899,427.4232518998906,427.4232518998906,442.41358599998057,442.4136034999974,442.43172999995295,443.41560139996,443.4156526000006,443.5118438999634,443.5118438999634,461.4126408000011,1.0,450.612336399965,0.1756015999708324,461.4170495999279,461.4344399999827,461.4344399999827,465.415930399904,465.415944899898,465.4159664999461,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,semi_adapted,color_nodes,1,True,7.100492500001565,7.100492500001565,Roro,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00008/no_caption/non_adapted.png,6.0,1.0,non_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,10.0,10.0,2.0,465.4325295999879,,,,,,,,,465.4162422999507,465.4325295999879,465.4325295999879,480.4281838999596,480.42819599993527,480.4445769999875,481.4290670999326,481.42910389998,481.5404980999883,481.5404980999883,499.4272218999686,2.0,489.6280217999592,0.1361040000338107,499.429536499898,499.4439427999314,499.4439427999314,503.43033000000287,503.4303618998965,503.4304260999197,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,non_adapted,,2,True,8.087523699970859,8.087523699970859,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00012/no_caption/non_adapted.png,12.0,1.0,non_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,11.0,11.0,27.0,503.46188590000384,,,,,,,,,503.43109559989534,503.46188590000384,503.46188590000384,518.4427348999307,518.44275009993,518.4594337999588,519.4439465999603,519.4440127999987,519.5491796999704,519.5491796999704,537.441339999903,7.0,531.4044213999296,0.1276549000758677,537.448553299997,537.4624404999195,537.4624404999195,541.4453540999675,541.445368799963,541.4453879999928,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,non_adapted,,7,True,11.855241699959151,11.855241699959151,Roro,False,8,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00146/no_caption/edge_width_connection_number.png,6.0,2.0,edge_width,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,12.0,12.0,23.0,541.4633627999574,,,,,,,,,541.4456336000003,541.4633627999574,541.4633627999574,556.4597131999908,556.4597321999026,556.4739269999554,557.4584207999287,557.4584938999033,557.5606132999528,557.5606132999528,575.4565849999199,2.0,574.6040954999626,0.087777700042352,575.4598988998914,575.4752371999202,575.4752371999202,579.4602142999647,579.4602501000045,579.4603261000011,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,semi_adapted,edge_width,2,True,17.04348220000975,17.04348220000975,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00138/no_caption/nodes_color_type.png,12.0,1.0,color_nodes,How many nodes have TLP:GREEN?,4.0,How many nodes have TLP:GREEN?,0.0,13.0,13.0,41.0,579.482554999995,,,,,,,,,579.4608969999244,579.482554999995,579.482554999995,594.4742321999511,594.474252999993,594.4886399999959,595.4729377999902,595.4729860998923,595.5683911999222,595.5683911999222,613.4706829999341,4.0,600.923671699944,0.0968478999566286,613.4732808999252,613.48765679996,613.48765679996,617.4747113999911,617.4747270999942,617.4747464999091,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,semi_adapted,color_nodes,4,True,5.355280500021763,5.355280500021763,Roro,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00084/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,14.0,14.0,35.0,617.4947076999815,,,,,,,,,617.4751405999996,617.4947076999815,617.4947076999815,632.4869673999492,632.4869910998968,632.5035464999964,633.4875807999633,633.4876242999453,633.5717771999771,633.5717771999771,651.4858761999058,7.0,639.1162546999985,0.1675384999252855,651.4882905998966,651.5026035999181,651.5026035999181,655.4891120999819,655.489127799985,655.489147999906,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,fully_adapted,,7,True,5.544477500021458,5.544477500021458,Roro,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00015/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,15.0,15.0,28.0,655.5088861999102,,,,,,,,,655.4894091999158,655.5088861999102,655.5088861999102,670.5017107999884,670.5017244999763,670.5200583999977,671.5050588999875,671.5051323999651,671.5894615999423,671.5894615999423,689.4998823999194,1.0,686.1245329999365,0.1921821000287309,689.5057641000021,689.5172631999012,689.5172631999012,693.5036179999588,693.5036350999726,693.5036618999438,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,non_adapted,,1,True,14.535071399994195,14.535071399994195,Roro,False,2,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00156/no_caption/edge_width_connection_number.png,12.0,2.0,edge_width,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,16.0,16.0,47.0,693.5363308999222,,,,,,,,,693.5040765999584,693.5363308999222,693.5363308999222,708.5164696999127,708.5164837999037,708.5328313999344,709.5173866999103,709.5174519999418,709.6121051999507,709.6121051999507,727.515068699955,4.0,721.357308799983,0.1661892000120133,727.5176219999557,727.5312665998936,727.5312665998936,731.5184978999896,731.5185110999737,731.5185292999959,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,semi_adapted,edge_width,4,True,11.745203600032255,11.745203600032255,Roro,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00075/no_caption/fully_adapted.png,12.0,1.0,fully_adapted,How many nodes have TLP:GREEN?,4.0,How many nodes have TLP:GREEN?,0.0,17.0,17.0,33.0,731.5352298999205,,,,,,,,,731.5188299999572,731.5352298999205,731.5352298999205,746.5303334000055,746.5303678999189,746.5471944999881,747.5314825999085,747.5315210999688,747.6197520999704,747.6197520999704,765.5298823999474,4.0,753.5796572999097,0.1038026000605896,765.5392678999342,765.551730099949,765.551730099949,769.5334190999856,769.5334534998983,769.5335188999306,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,fully_adapted,,4,True,5.959905199939385,5.959905199939385,Roro,False,4,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00024/no_caption/non_adapted.png,12.0,2.0,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0,18.0,18.0,30.0,769.5623088999419,,,,,,,,,769.5343114999123,769.5623088999419,769.5623088999419,784.545392400003,784.5454182999674,784.5616401999723,785.5461175999371,785.5461697999854,785.6348654999165,785.6348654999165,803.5444292000029,0.0,797.6519893999211,0.4074052000651136,803.5469508999959,803.5609061999712,803.5609061999712,807.5476603999268,807.5476959999651,807.5477627998916,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,2,non_adapted,,0,True,12.017123900004663,12.017123900004663,Roro,False,3,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00026/no_caption/non_adapted.png,6.0,2.0,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0,19.0,19.0,7.0,807.5677370999474,,,,,,,,,807.5484695999185,807.5677370999474,807.5677370999474,822.5598927999381,822.5599050999153,822.5766003999161,823.5606935999822,823.5607296999078,823.6596909998916,823.6596909998916,841.5598938999465,1.0,833.8364251999883,0.2474415999604389,841.5623921999941,841.5756116999546,841.5756116999546,845.5621430999599,845.5621688999236,845.5622024999466,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,non_adapted,,1,True,10.17673420009669,10.17673420009669,Roro,False,1,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00009/no_caption/non_adapted.png,12.0,1.0,non_adapted,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,20.0,20.0,26.0,845.5804519999074,,,,,,,,,845.562642899924,845.5804519999074,845.5804519999074,860.5778326999862,860.5778453999665,860.5915956998942,861.5759141999297,861.5759519999847,861.6676085999934,861.6676085999934,879.577262799954,7.0,871.1957461999264,0.2241797000169754,879.580798799987,879.5933074998902,879.5933074998902,883.5771300999913,883.5771458999952,883.5771741999779,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,non_adapted,,7,True,9.528137599932961,9.528137599932961,Roro,False,7,True,True,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00141/no_caption/nodes_size_value.png,12.0,1.0,size_nodes,Count the number of nodes with high connection counts (node size 7-10),,Count the number of nodes with high connection counts (node size 7-10),0.0,21.0,21.0,42.0,883.5935771999648,,,,,,,,,883.5774491999764,883.5935771999648,883.5935771999648,898.5901000999147,898.5901143999072,898.6066804999718,899.59039259993,899.5904666999122,899.7241226999322,899.7241226999322,917.5883073000005,7.0,914.1237901999848,0.3209628999466076,917.5942585999146,917.6047163999174,917.6047163999174,921.578729199944,921.5787471999648,921.5787721999222,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,semi_adapted,size_nodes,7,True,14.399667500052601,14.399667500052601,Roro,False,4,True,False,False,all adaptation levels,,,,,,,,,
samples/12 node/12_nodes_S00144/no_caption/edge_width_connection_number.png,12.0,1.0,edge_width,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,22.0,22.0,43.0,921.5986192999408,,,,,,,,,921.5792998999824,921.5986192999408,921.5986192999408,936.5869674999268,936.586997599923,936.6042492999696,937.5883748999332,937.5884108999744,937.6775790998944,937.6775790998944,955.5865526999114,3.0,947.2516904999502,0.1684207000071182,955.5893131999763,955.6029724999098,955.6029724999098,959.5905474999454,959.5905661999714,959.590593199944,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,12,1,semi_adapted,edge_width,3,True,9.574111400055813,9.574111400055813,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00137/no_caption/nodes_shape_tlp.png,6.0,2.0,shape_nodes,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,2.0,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0,23.0,23.0,20.0,959.6137122999644,,,,,,,,,959.590947199962,959.6137122999644,959.6137122999644,974.6018905999372,974.6019090999616,974.6184090999886,975.6030006998916,975.6030815999256,975.7098279999336,975.7098279999336,993.601170299924,2.0,991.5952209999086,0.1126602999866008,993.608279399923,993.6224780000048,993.6224780000048,997.607605899917,997.6076378999278,997.6076668999158,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,semi_adapted,shape_nodes,2,True,15.88539299997501,15.88539299997501,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00074/no_caption/fully_adapted.png,6.0,1.0,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,24.0,24.0,11.0,997.6277235999004,,,,,,,,,997.6080857999624,997.6277235999004,997.6277235999004,1012.61701799999,1012.6170353000052,1012.6351048999932,1013.6195152999136,1013.619566999958,1013.7162649999372,1013.7162649999372,1031.615831199917,2.0,1018.5874762999592,0.2881733999820426,1031.6189566999674,1031.632855199976,1031.632855199976,1035.6192061000038,1035.6192238999065,1215.6174403999466,1035.6625984999118,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,fully_adapted,,2,True,4.8712113000220825,4.8712113000220825,Roro,False,2,True,True,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00080/no_caption/fully_adapted.png,6.0,2.0,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,1.0,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0,25.0,25.0,13.0,1215.6350518999388,,,,,,,,,1215.6177186999705,1215.6350518999388,1215.6350518999388,1230.613329899963,1230.6133446999593,1230.6297397000017,1231.6133515998954,1231.6134178999346,1231.7209826000037,1231.7209826000037,1249.6118487999777,2.0,1241.180506399949,0.1825003999983891,1249.6195689999731,1249.630581000005,1249.630581000005,1253.6151649999665,1253.615178399952,1253.6151984999888,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,2,fully_adapted,,2,True,9.459523799945373,9.459523799945373,Roro,False,1,True,False,False,all adaptation levels,,,,,,,,,
samples/6 node/6_nodes_S00134/no_caption/edge_width_connection_number.png,6.0,1.0,edge_width,How many low confidence (confidence 1-3) edges exist in the graph?,,How many low confidence (confidence 1-3) edges exist in the graph?,0.0,26.0,26.0,19.0,1253.635865899967,,,,,,,,,1253.6154769998975,1253.635865899967,1253.635865899967,1268.627248399891,1268.6272610999877,1268.6446900999872,1269.628945699893,1269.6290566999232,1269.7319315999048,1269.7319315999048,1287.6311864999589,3.0,1273.851755199954,0.1036308000329881,1287.6351227998966,1287.647077600006,1287.647077600006,1291.630240599974,1291.6302644999232,1291.630316599971,,,,,sphynx_9,1,2026-06-26_16h00.29.415,Practice Trials - SYMBIOTIK graphs_2023,2024.1.0,,2026-06-26 16h00.39.070494 +0200,,sphynx_9_Practice Trials - SYMBIOTIK graphs_2023_2026-06-26_16h00.29.415.csv,6,1,semi_adapted,edge_width,3,True,4.119823600049131,4.119823600049131,Roro,False,3,True,True,False,all adaptation levels,,,,,,,,,
