kind,source,feature,outcome,n,spearman_r,p_raw,mean_non,mean_semi,mean_full,human_non,human_semi,human_full
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_gfp_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_occ_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_eda_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_ppg_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_gx_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_gy_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,scanpath_length,isc_pupil_isc,3,,,156.09947458275195,151.65796542496997,155.89414934772464,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,rt_median,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,accuracy,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,response_rate,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_gfp_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_occ_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_eda_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_ppg_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_gx_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_gy_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,scanpath_complexity,isc_pupil_isc,3,,,1.4408451168952325,1.3567953129573704,1.3863900657316033,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,rt_median,3,,,45.43846927429096,45.50713885209417,45.58855083009422,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,accuracy,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,response_rate,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_gfp_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_occ_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_eda_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_ppg_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_gx_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_gy_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,mean_saccade_mag,isc_pupil_isc,3,,,45.43846927429096,45.50713885209417,45.58855083009422,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,cognitive_load,rt_median,3,,,277.41115606989,261.43162682503834,267.55011514148373,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,cognitive_load,accuracy,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,cognitive_load,response_rate,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_gfp_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_occ_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_eda_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_ppg_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_gx_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_gy_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.7322652808576668,0.5257116528128835,0.5581004216219316
adaptation_mean_alignment_n3,clipgaze,cognitive_load,isc_pupil_isc,3,,,277.41115606989,261.43162682503834,267.55011514148373,0.5449614079609264,0.5544312299316639,0.6197598900162066
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,rt_median,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,10.243326821881013,8.681941559374497,7.368686253122894
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,accuracy,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.7115384615384616,0.7788461538461539,0.7980769230769231
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,response_rate,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.8798076923076923,0.9423076923076923,0.9615384615384616
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_gfp_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.4006554690677107,0.1498955619254896,0.1776212014038031
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_occ_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.1716950813275209,0.1325833248342661,0.1007692209982211
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_eda_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.415691354370984,0.5159419572157351,0.0057511245123627
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_ppg_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.1661802895692382,0.1098140641083113,0.1097468584039811
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_gx_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.2288193872323548,0.1932032078067307,-0.0442555653564789
adaptation_mean_alignment_n3,clipgaze,info_processing_idx,isc_gy_isc,3,,,0.00040093650650973754,0.00039630048665005005,0.0004099025184152,0.7322652808576668,0.5257116528128835,0.5581004216219316
