graph_image,number_of_nodes,question_level,adaptation,question,clipgaze__saliency_mean,clipgaze__saliency_std,clipgaze__saliency_entropy,clipgaze__saliency_center_bias,clipgaze__saliency_spread,clipgaze__saliency_skewness,clipgaze__saliency_kurtosis,clipgaze__fixation_count,clipgaze__fixation_duration_mean,clipgaze__fixation_duration_std,clipgaze__scanpath_length,clipgaze__scanpath_complexity,clipgaze__mean_saccade_mag,clipgaze__cognitive_load,clipgaze__info_processing_idx,low_level__digital_ink,low_level__mark_density,low_level__data_utility,low_level__effectiveness,sum__saliency_mean,sum__saliency_std,sum__saliency_entropy,sum__saliency_center_bias,sum__saliency_spread,sum__saliency_skewness,sum__saliency_kurtosis,visalformer__saliency_mean,visalformer__saliency_std,visalformer__saliency_entropy,visalformer__saliency_center_bias,visalformer__saliency_spread,visalformer__saliency_skewness,visalformer__saliency_kurtosis,n_trials,n_participants,response_rate,accuracy,rt_mean,rt_median,et_n_fixations,et_mean_fix_dur,et_sum_fix_dur,et_mean_saccade_mag,n_et_trials
samples/12 node/12_nodes_s00024/no_caption/non_adapted.png,12,2,non_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0272592921214067,0.1063701767709804,18.130531093717607,0.2375389160381536,225.99612050990436,5.080913393645927,28.85224653048011,6.0,205.93120320638025,24.084919681563346,140.23919864883385,1.237699815834226,28.04783972976677,254.88101228305737,0.0002193421859378,760.1608,4.839200000000005,25.0,0.03288778,0.037696591403463,0.0930174937982878,14.140134440295483,0.2691463732203896,54.68187569664048,5.24650736879703,33.703338547517674,0.3661644146894579,0.234209405612103,21.406830003328192,0.4591044398685968,665.1544101391579,0.4036924203356313,-0.540414917566467,13,13,0.9230769230769231,0.6923076923076923,12.950957108337548,12.292704550003691,35.0,0.4341089189189189,15.318379999999998,347.11238606060607,11
samples/12 node/12_nodes_s00027/no_caption/non_adapted.png,12,2,non_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.019720974607732,0.087326460928649,17.88158877278543,0.1525592455590579,206.60668188300644,6.376930964583552,47.89126706003359,5.0,175.10951232910156,32.33839808866686,113.7023800674108,1.00823509929027,28.425595016852697,176.55155654980248,0.0002148009645615,760.2371,4.762899999999945,25.0,0.03288448,0.0532172916946245,0.1205133417357405,14.147055184334135,0.2790413217277129,53.67029171488188,3.991553889163004,18.197378301799336,0.3480489008509884,0.2382711185660971,21.395412069144463,0.4328471067906859,635.0915457367156,0.7568810528619904,-0.2969708832182993,13,13,0.15384615384615385,0.0,14.524884549988172,14.524884549988172,34.0,0.4571819117647059,15.81042,218.63611414285714,12
samples/12 node/12_nodes_s00072/no_caption/fully_adapted.png,12,1,fully_adapted,How many CYBER OBSERVABLE nodes are in the graph?,0.0287191632501201,0.112341687061402,18.1510751767938,0.2272423737010122,247.37839657761168,5.121369619956665,28.601940429675217,3.0,207.06185404459637,27.340117598651272,132.84721144974566,1.016840273601786,66.42360572487283,210.54883231920044,0.0005856487002633,759.4647,5.5353000000000065,25.0,0.03291792,0.0756520920716293,0.1373753666687115,14.424758283977548,0.2895852911107968,59.93089233974707,2.7227788324164752,8.352326637058862,0.3774507587167205,0.2479278721153685,21.419596124653367,0.5100258069433491,681.8054032756994,0.662013406846251,-0.5754496676106271,13,13,1.0,0.8461538461538461,7.210421646163223,6.832855199998448,42.5,0.33078467385138965,14.20196,349.6542191217219,12
samples/12 node/12_nodes_s00075/no_caption/fully_adapted.png,12,1,fully_adapted,How many nodes have TLP:GREEN?,0.0378964617254804,0.1360574458906556,18.341805279083776,0.2487133659100783,272.20466931523714,4.479186838741677,20.859396623699105,3.0,202.18839518229169,32.760456613513355,154.11882159815872,1.009217516620204,77.05941079907936,204.0520700752968,0.0007796304980454,757.9385,7.061500000000024,25.0,0.03298421,0.0645657338842424,0.1255160811966763,14.377158571014869,0.2943796030582164,56.5068498579975,3.314092303534026,13.260395948720207,0.3756487080533911,0.2459866100720401,21.383598847190093,0.4302524814099075,626.4339312169222,0.2353556274309651,-1.0402700253333292,13,13,1.0,0.9230769230769231,4.648522761538725,4.56341619999148,41.5,0.3019955950752394,13.070454999999999,432.1757600119047,12
samples/12 node/12_nodes_s00081/no_caption/fully_adapted.png,12,1,fully_adapted,Count the number of nodes with high connection counts (node size 7-10),0.0361785912490793,0.1201646378609918,18.52288149154168,0.2464873059478805,254.84760798026196,4.1621581238639385,18.780154907612243,5.0,189.4493682861328,26.43915145497444,174.61803176114643,1.3428019539975151,43.65450794028661,254.39298191821408,0.0004212034658497,757.5796,7.420399999999972,25.0,0.03299983,0.0475526268630925,0.1031775403899779,14.271902739697715,0.3188143609496998,54.22743879653375,4.21634745952856,21.972268677508502,0.1328630864118141,0.1343405107511894,21.0871954343374,0.4250385505243426,599.5620734263041,1.895528650051436,6.090115714064472,13,13,0.9230769230769231,0.8461538461538461,10.556506058325132,9.965809650022493,46.0,0.2939426086956521,13.52136,414.3128284782609,12
samples/12 node/12_nodes_s00084/no_caption/fully_adapted.png,12,1,fully_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,0.0361234131809857,0.1345828945737726,18.201146818475745,0.2114585351864044,226.0484146227741,4.451040723837298,20.157432491671468,5.0,183.168896484375,30.847543152463786,128.55600886937512,1.0817368625957229,32.13900221734378,198.14054740812853,0.0002581920643707,758.7919,6.208099999999945,25.0,0.03294711,0.0655505082878025,0.1254815244984596,14.46860932298809,0.3532190054257701,59.288213821266105,3.486161619264105,14.258401024562602,0.4125877740692303,0.2111395721034495,21.540684463488564,0.5019942829398436,704.7306784382876,0.6439422702725809,0.1281094298874361,13,13,1.0,1.0,7.796792553848613,6.130747099989094,45.5,0.3219017761332099,14.34735,333.35831858169934,12
samples/12 node/12_nodes_s00087/no_caption/fully_adapted.png,12,2,fully_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0275251405678419,0.1123557202749626,17.988141603088685,0.1965794506580869,207.26751840448023,5.073288848122703,27.37722135098149,5.0,191.93538818359372,28.068840910135417,119.50384820936117,1.017567160911044,29.87596205234029,195.3071480323386,0.0002030772263496,757.6093,7.390700000000038,25.0,0.03299854,0.0580288741165855,0.119554503060162,14.227242617243853,0.3125379583361859,58.25594272884158,3.4599527184594248,14.53881762129492,0.1909935755508842,0.1656523184106719,21.19524351915753,0.4677307423453719,643.6754439314293,1.1985626835654135,1.924637247026617,13,13,1.0,0.7692307692307693,10.501427061540216,10.184675600001128,41.0,0.33260756097560973,13.630215,305.439335,12
samples/12 node/12_nodes_s00090/no_caption/fully_adapted.png,12,2,fully_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0429119483969928,0.1387475290005482,18.578382329205997,0.2580470306211231,253.31095897998688,3.9165432950983736,15.744810078630763,6.0,192.0314737955729,23.25167904502577,252.42658479452612,3.067310315058979,50.48531695890523,589.0201203891388,0.0004771353314445,759.4551,5.544899999999984,25.0,0.03291834,0.0437670860037907,0.10447916409325,14.061401494613404,0.264170146107455,55.05716024855615,4.2575650903949525,21.230496822711597,0.2623385765680382,0.2377595761599784,21.114376181687025,0.5053892753701873,622.6705849767785,0.7599877692358301,-0.3446298705950417,13,13,0.7692307692307693,0.38461538461538464,12.397584829984021,12.044145749991117,46.0,0.3006002173913043,14.32958,329.6593538461539,11
samples/12 node/12_nodes_s00093/no_caption/fully_adapted.png,12,2,fully_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.0271640772570314,0.106578850096895,18.114882889918164,0.234786307794868,224.3060911785369,5.094814574944849,28.93777851862505,6.0,205.65253194173175,24.188963664697475,139.52997372129752,1.22060640751704,27.905994744259505,251.02079821018052,0.0002160170192776,758.5538,6.446199999999976,25.0,0.03295745,0.0461270301395576,0.1048368600520001,14.115961427865976,0.3016236139450441,58.00607843723908,4.156976443465027,21.201900379353496,0.1298501337019122,0.1470676038258394,21.0317030617504,0.4231698890232837,617.3258779901431,2.2792178596072805,6.3770570254310925,13,13,1.0,0.9230769230769231,7.873018646162511,7.782949000015378,40.5,0.3095637837837838,12.698239999999998,399.0789986486487,12
samples/12 node/12_nodes_s00096/no_caption/fully_adapted.png,12,2,fully_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0244709820763492,0.1009518196768099,18.013704922730955,0.172482280690397,211.51764072684423,5.541759529552604,34.81110516282811,5.0,174.71094970703126,32.4322522091675,121.17529992449968,1.0277389345499044,30.29382498112492,179.55724530610624,0.0002350638632393,760.2596,4.740400000000022,25.0,0.03288351,0.0493437515022786,0.1009667884944672,14.37915259378102,0.3566823681707476,59.13293403818241,4.321421721982642,24.508252632308253,0.3390879544748983,0.2447270460242862,21.311428150233304,0.4517390766911293,637.9355911240132,0.4097862793016585,-0.7065537302705391,13,13,1.0,0.6923076923076923,10.386229684612404,9.827862699999969,43.0,0.31330559782608697,14.324444999999999,333.9410726488095,12
samples/12 node/12_nodes_s00135/no_caption/nodes_shape_tlp.png,12,1,semi_adapted,How many CYBER OBSERVABLE nodes are in the graph?,0.0283031201619975,0.11148080285583,18.12668660691545,0.2212449068596681,242.5193347097129,5.142164731795275,28.87577279477029,3.0,205.52264404296875,28.234674607410813,129.72166768098046,1.0072038061273714,64.86083384049023,207.00318932543905,0.0005230379001234,761.0899,3.9101000000000568,25.0,0.03284763,0.0412662141009194,0.102669162417058,13.996763406658188,0.2946802487208262,53.68063636030827,4.7692209658677545,27.359543626168545,0.3084922917341239,0.1494425760388219,21.56336634039355,0.5253511974209466,744.3842000359023,0.8671214898366539,1.3289373445368549,13,13,0.9230769230769231,0.8461538461538461,7.508051091659373,6.98099199995886,39.0,0.3533012,13.84816,334.1036042222222,11
samples/12 node/12_nodes_s00138/no_caption/nodes_color_type.png,12,1,semi_adapted,How many nodes have TLP:GREEN?,0.0377850356740355,0.1369712477261325,18.32755026966719,0.2530599323131481,275.0652492311316,4.564903045425885,21.776604067294087,3.0,202.92582194010416,31.56330185056536,155.58739025925405,1.0106648271402077,77.79369512962703,205.08999075337996,0.0007885486414182,757.3837,7.616300000000024,25.0,0.03300837,0.0508532104712126,0.1132455810615974,14.147512813187328,0.3182332136008114,62.99010243291863,3.74721119592943,16.153922286962086,0.2043249693245367,0.156446872890806,21.33173166909118,0.4392178413498883,632.0179739153541,1.588137385217624,4.792026320671465,13,13,1.0,0.9230769230769231,4.515265323069168,4.2582895000086864,37.5,0.36678253761969903,13.327774999999999,389.3082832903834,12
samples/12 node/12_nodes_s00141/no_caption/nodes_size_value.png,12,1,semi_adapted,Count the number of nodes with high connection counts (node size 7-10),0.0359587019785329,0.1198941552242736,18.51575587040355,0.2479721225289947,253.6066760818611,4.189337874041921,19.04397431140868,5.0,190.51219482421877,26.00075838448481,171.5979742110948,1.348918520670291,42.8994935527737,256.9854280119354,0.0004077319688689,760.4412,4.558800000000019,25.0,0.03287565,0.0483087096505565,0.1196764624895285,13.989103968457249,0.3212667112014253,51.31156814418605,4.462912003102975,22.85692086789856,0.2364860370968982,0.232746114206379,21.132285255869185,0.5476089458581201,666.8579354758326,1.4373577458813318,1.1831819677128532,13,13,1.0,0.8461538461538461,7.464006869237262,6.329431699999986,42.0,0.3306909011627907,14.590220000000002,351.61352757954546,12
samples/12 node/12_nodes_s00144/no_caption/edge_width_connection_number.png,12,1,semi_adapted,How many low confidence (confidence 1-3) edges exist in the graph?,0.0271649257956792,0.1096609699750495,18.042683391073236,0.2008510232661894,210.31157501474507,5.223907713631376,30.05314478012211,4.0,188.17737197875977,32.56898227937646,114.6156084505889,1.1000791987196454,38.205202816862965,207.0100125835627,0.0002721993338719,759.4009,5.599100000000021,25.0,0.03292069,0.0462380326933516,0.1035100562272496,14.16448838128256,0.2884980043195216,54.76914992050156,4.13103616819514,20.80178622742105,0.3721672992300031,0.2398679301859238,21.39058242962241,0.4392705905439227,635.8952304349863,0.2866630018965728,-0.6905753366756318,13,13,1.0,1.0,6.974660584608587,6.146260200010147,42.5,0.3277426515151515,13.763565,384.37821240674316,12
samples/12 node/12_nodes_s00147/no_caption/nodes_shape_tlp.png,12,2,semi_adapted,Count the number of MALWARE nodes connected with at least 1 high confidence edge ( confidence 7-10).,0.0271708628441445,0.1118836499330716,17.96380869472528,0.1933730898716738,205.28166205748497,5.109669826352186,27.728338995854383,5.0,192.27239685058595,28.080397003825787,117.75731660283124,1.0133784184365031,29.439329150707813,194.8446974294425,0.0001982097625204,761.4028,3.5972000000000435,25.0,0.03283413,0.051652099764865,0.1163866511270739,14.09092458488479,0.2943979485731446,56.78912560563847,3.8983596421369895,18.080592480979725,0.3305854211064177,0.2330890017007972,21.36722754703822,0.4839595506945179,671.7271819284648,0.6388816511224771,-0.5276022048459028,13,13,0.6153846153846154,0.23076923076923078,15.73233250000476,16.17926345002344,36.0,0.4289513742690058,15.728765,267.6019222916667,12
samples/12 node/12_nodes_s00150/no_caption/nodes_color_type.png,12,2,semi_adapted,Count the number of nodes with TLP:RED connected to at least 1 node with high connection count (node size 7-10).,0.0447644989338177,0.1428394529372107,18.606038162191464,0.253018727813293,253.13843558684783,3.83611045365287,14.994944410898157,6.0,192.01196797688803,23.328896084738684,257.34405463031254,3.227075592815469,51.46881092606251,619.6371353866807,0.0004859714559992,757.5262,7.473799999999983,25.0,0.03300216,0.102114881503591,0.152459226409136,14.806081747177831,0.37846950622089,72.21596841457016,2.2436961420330546,5.224068186602521,0.3727042001224039,0.2061752496268208,21.518782136651428,0.5294496336973518,721.4302097490258,0.8082327403586611,-0.173135758144018,13,13,0.7692307692307693,0.0,13.618084060002706,13.91443805002018,39.5,0.37316595238095235,15.146865000000002,291.7985070449562,12
samples/12 node/12_nodes_s00153/no_caption/nodes_size_value.png,12,2,semi_adapted,Count the number of MALWARE nodes with high connection counts (node size 7-10),0.02712237423176,0.1078787081659634,18.087061523610156,0.2259595630646637,220.46765992643503,5.193627192608584,29.96539807481316,5.0,203.19039306640624,25.030355408626832,128.0935328533949,1.0810266721763842,32.02338321334872,219.65423443478855,0.000244976314537,760.6803,4.319700000000012,25.0,0.03286532,0.0554184424559638,0.1242803299304712,14.131128841052217,0.2847814371558038,53.7722261508626,3.7683310427327057,16.22002195256638,0.2987993363314991,0.2374933347211127,21.32206643019669,0.4814336144795246,644.6788891473948,1.268124228159685,0.8185047254046607,13,13,1.0,0.8461538461538461,10.974983884619055,10.135774599969864,36.5,0.3731408671399594,14.006834999999999,372.4093212489487,12
samples/12 node/12_nodes_s00156/no_caption/edge_width_connection_number.png,12,2,semi_adapted,Count the number of ATTACK PATTERN nodes connected with at least 1 low confidence edge? (confidence of 1-3).,0.0189080798427402,0.0841437482961205,17.89125629814906,0.1481991716398378,210.74381079476245,6.598356668183499,51.9115622166352,5.0,175.5513702392578,31.99049938639425,118.91731206926632,1.0675058645153035,29.729328017316583,187.40211725410504,0.0002290646209742,760.0776,4.922400000000039,25.0,0.03289138,0.0483974879380673,0.1100981458533396,14.147891690673784,0.3130994770919082,54.329090263453374,4.140500120010205,20.174095590148305,0.3986324844748443,0.2689491616700644,21.37603142725766,0.4509312519826016,633.7452904345137,0.3976735557363544,-0.8745150623182192,13,13,0.8461538461538461,0.6153846153846154,14.179223736377025,14.16836719999992,39.5,0.3813650784883721,15.415409999999998,335.17108840909094,12
