kind,source,feature,outcome,n,spearman_r,p_raw,p_fdr_outcome,sig_raw_0.05,sig_fdr_outcome
stimulus_raw,clipgaze,cognitive_load,rt_median,48,0.07881024750325662,0.5944143523102982,0.6878516857603721,False,False
stimulus_raw,clipgaze,cognitive_load,accuracy,48,-0.22793255162092665,0.11920338521669999,0.39337117121510995,False,False
stimulus_raw,clipgaze,cognitive_load,response_rate,48,-0.19746969529616015,0.17851615541052815,0.7890973461465266,False,False
stimulus_raw,clipgaze,cognitive_load,et_n_fixations,48,-0.044530531597617606,0.763770423246153,0.9436752000966965,False,False
stimulus_raw,clipgaze,cognitive_load,et_mean_fix_dur,48,-0.013569257490230134,0.9270662020266218,0.9560370208399538,False,False
stimulus_raw,clipgaze,cognitive_load,et_mean_saccade_mag,48,0.09324793747286149,0.5284413828424822,0.6079311068388131,False,False
stimulus_raw,clipgaze,info_processing_idx,rt_median,48,-0.4588580112896222,0.001037135009858655,0.013347646236655653,True,True
stimulus_raw,clipgaze,info_processing_idx,accuracy,48,0.290441744737766,0.04522060360923565,0.19459660626181544,True,False
stimulus_raw,clipgaze,info_processing_idx,response_rate,48,0.19623280400085066,0.18130668685402143,0.7890973461465266,False,False
stimulus_raw,clipgaze,info_processing_idx,et_n_fixations,48,0.05960994144179864,0.687344254079744,0.9436752000966965,False,False
stimulus_raw,clipgaze,info_processing_idx,et_mean_fix_dur,48,-0.1770516717325228,0.2286458566894323,0.4898728494899111,False,False
stimulus_raw,clipgaze,info_processing_idx,et_mean_saccade_mag,48,0.3331524099001303,0.020676497861912516,0.08529055368038913,True,False
stimulus_raw,low_level,digital_ink,rt_median,48,0.0740338688666956,0.6170128176707226,0.6878516857603721,False,False
stimulus_raw,low_level,digital_ink,accuracy,48,0.1271681732985436,0.3890577611954681,0.8215602131387703,False,False
stimulus_raw,low_level,digital_ink,response_rate,48,0.09146811128813682,0.5363752605331606,0.9034450349824722,False,False
stimulus_raw,low_level,digital_ink,et_n_fixations,48,-0.5189059012084243,0.0001576635334435753,0.0026014483018189927,True,True
stimulus_raw,low_level,digital_ink,et_mean_fix_dur,48,0.4297655232305688,0.0022999743990291303,0.03794957758398065,True,True
stimulus_raw,low_level,digital_ink,et_mean_saccade_mag,48,0.27453321754233606,0.05897952617075629,0.13902316883106838,False,False
stimulus_raw,low_level,mark_density,rt_median,48,-0.0740338688666956,0.6170128176707226,0.6878516857603721,False,False
stimulus_raw,low_level,mark_density,accuracy,48,-0.1271681732985436,0.3890577611954681,0.8215602131387703,False,False
stimulus_raw,low_level,mark_density,response_rate,48,-0.09146811128813682,0.5363752605331606,0.9034450349824722,False,False
stimulus_raw,low_level,mark_density,et_n_fixations,48,0.5189059012084243,0.0001576635334435753,0.0026014483018189927,True,True
stimulus_raw,low_level,mark_density,et_mean_fix_dur,48,-0.4297655232305688,0.0022999743990291303,0.03794957758398065,True,True
stimulus_raw,low_level,mark_density,et_mean_saccade_mag,48,-0.27453321754233606,0.05897952617075629,0.13902316883106838,False,False
stimulus_raw,low_level,data_utility,rt_median,48,0.35490688102089013,0.013315572924721995,0.04882376739064732,True,True
stimulus_raw,low_level,data_utility,accuracy,48,-0.3421095505236851,0.017311034199103244,0.11425282571408142,True,False
stimulus_raw,low_level,data_utility,response_rate,48,-0.19191366610246194,0.1912963263385519,0.7890973461465266,False,False
stimulus_raw,low_level,data_utility,et_n_fixations,48,0.21116354938777807,0.1496628881494777,0.5487639232147515,False,False
stimulus_raw,low_level,data_utility,et_mean_fix_dur,48,0.06917676494474978,0.6403584996255551,0.6851770193385042,False,False
stimulus_raw,low_level,data_utility,et_mean_saccade_mag,48,-0.7338752455008237,2.947841769587881e-09,9.727877839640007e-08,True,True
stimulus_raw,low_level,effectiveness,rt_median,48,0.11517585757707338,0.43566927724656584,0.6250907021363771,False,False
stimulus_raw,low_level,effectiveness,accuracy,48,-0.2322872484959093,0.11212170087866395,0.39337117121510995,False,False
stimulus_raw,low_level,effectiveness,response_rate,48,-0.14044900658239265,0.3410258112728426,0.9034450349824722,False,False
stimulus_raw,low_level,effectiveness,et_n_fixations,48,0.4015913589188571,0.0046674166052038685,0.051341582657242556,True,False
stimulus_raw,low_level,effectiveness,et_mean_fix_dur,48,-0.22242726877985236,0.12863500705317338,0.4366206232966462,False,False
stimulus_raw,low_level,effectiveness,et_mean_saccade_mag,48,-0.5092270950933565,0.00021876990396104911,0.001443881366142924,True,True
stimulus_raw,sum,saliency_mean,rt_median,48,-0.3867781155015198,0.006615153464979281,0.036383344057386045,True,True
stimulus_raw,sum,saliency_mean,accuracy,48,0.10793033520526586,0.4652743302710859,0.8215602131387703,False,False
stimulus_raw,sum,saliency_mean,response_rate,48,0.15059151520393046,0.3069381992149139,0.9034450349824722,False,False
stimulus_raw,sum,saliency_mean,et_n_fixations,48,0.3076852867845168,0.03338484601837524,0.27542497965159574,True,False
stimulus_raw,sum,saliency_mean,et_mean_fix_dur,48,-0.31697785497177594,0.028152905362327448,0.23226146923920143,True,False
stimulus_raw,sum,saliency_mean,et_mean_saccade_mag,48,0.013135041250542769,0.9293940856054875,0.958437650780659,False,False
stimulus_raw,sum,saliency_std,rt_median,48,-0.16521927920104212,0.2617633338690516,0.4798994454265946,False,False
stimulus_raw,sum,saliency_std,accuracy,48,-0.06168235193804521,0.677058739491759,0.8215602131387703,False,False
stimulus_raw,sum,saliency_std,response_rate,48,0.0893653960861107,0.5458225298848158,0.9034450349824722,False,False
stimulus_raw,sum,saliency_std,et_n_fixations,48,0.25956182720958526,0.0748197062332981,0.35272147224269107,False,False
stimulus_raw,sum,saliency_std,et_mean_fix_dur,48,-0.12407729049066434,0.4007812420355522,0.6612890493586612,False,False
stimulus_raw,sum,saliency_std,et_mean_saccade_mag,48,-0.2821320017368649,0.052038722499531995,0.13902316883106838,False,False
stimulus_raw,sum,saliency_entropy,rt_median,48,-0.3587711680416847,0.012276240789645315,0.04882376739064732,True,True
stimulus_raw,sum,saliency_entropy,accuracy,48,0.21938852610672024,0.13407551222578967,0.39675644893391837,False,False
stimulus_raw,sum,saliency_entropy,response_rate,48,0.10346595685263889,0.4840401310869445,0.9034450349824722,False,False
stimulus_raw,sum,saliency_entropy,et_n_fixations,48,0.07724795151224864,0.6017657528955964,0.915789156665864,False,False
