modality,signal,condition_factor,condition_level,participant_id,loo_r,loo_fisher_z,pipeline
eeg,gfp_isc,adapt_x_nodes,fully_adapted_n12,sphynx_4,0.3122913005860213,0.3230823132431711,ica_faster
eeg,gfp_isc,adapt_x_nodes,fully_adapted_n12,sphynx_11,0.30729598466375163,0.31755667371663854,ica_faster
eeg,gfp_isc,adapt_x_nodes,fully_adapted_n12,sphynx_8,0.07486530430084808,0.07500564525156032,ica_faster
eeg,gfp_isc,adapt_x_nodes,fully_adapted_n12,sphynx_9,0.2768813343181533,0.2843012940460979,ica_faster
eeg,gfp_isc,adapt_x_nodes,fully_adapted_n12,sphynx_2,0.31568295778763283,0.32684492354263694,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_12,0.11307289037183585,0.11355851824641632,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_13,0.24270111792654558,0.24764230524405223,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_3,0.20637337304482475,0.20938040903817803,ica_faster
eeg,occ_isc,adaptation,non_adapted,trial_1_3,0.09608395111747663,0.09638128625499304,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_6,0.13357442988780863,0.1343774616289847,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_5_1,0.25443088897801,0.2601447198171251,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_7,0.2509715911912385,0.2564494447737807,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_10,0.2192594839972992,0.22287806215574146,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_4,0.17939919588500033,0.18136183592372895,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_11,0.11781768794990347,0.11836741647707642,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_8,0.10504879275276344,0.10543778478388983,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_9,0.25574530231664605,0.2615506149196264,ica_faster
eeg,occ_isc,adaptation,non_adapted,sphynx_2,0.25366589890610164,0.25932695037493875,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_12,0.06721760449339845,0.067319114156691,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_13,0.3416604265947924,0.3559711914880553,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_3,0.31075382896824566,0.3213795990158271,ica_faster
eeg,occ_isc,adaptation,semi_adapted,trial_1_3,0.263436044740329,0.2697971195676621,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_6,0.3349077887925576,0.3483459009352315,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_5_1,0.29802964662317677,0.3073557828798454,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_7,0.2076915703475372,0.2107576379746706,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_10,0.24775229714173383,0.2530166937821647,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_4,0.23923171901151555,0.24395903321515555,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_11,0.1257211482742273,0.12638987643686667,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_8,0.15219009278922024,0.15338169705341775,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_9,0.3287502890061279,0.34142646594228926,ica_faster
eeg,occ_isc,adaptation,semi_adapted,sphynx_2,0.329129741176639,0.34185195689384407,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_12,0.2513632765630299,0.2568675034151235,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_13,0.3279751688341817,0.34055767035722545,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_3,0.2823883683391985,0.290275505648918,ica_faster
eeg,occ_isc,adaptation,fully_adapted,trial_1_3,0.14217620352425006,0.1431459795666216,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_6,0.10823628032187356,0.10866194236154249,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_5_1,0.24724818698649353,0.2524796886261508,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_7,0.2942228537112467,0.30318307509057274,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_10,0.10712048133894297,0.1075330542114062,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_4,0.1991239479126984,0.20182016606396622,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_11,0.08301597946157521,0.08320747770145782,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_8,0.2147778257081016,0.21817488862006595,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_9,0.3760140275283575,0.39540916238132484,ica_faster
eeg,occ_isc,adaptation,fully_adapted,sphynx_2,0.1669319127783901,0.16850895529554014,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_12,0.08528233737732539,0.08548999934237979,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_13,0.3656348273809764,0.3833749519187059,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_3,0.31645207676694026,0.32769940405408093,ica_faster
eeg,occ_isc,graph_nodes,6,trial_1_3,0.13868469953593243,0.1395842314612189,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_6,0.18587767086315987,0.18806389686706515,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_5_1,0.31838323976234084,0.32984694087607686,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_7,0.34649726662965036,0.36145758327462485,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_10,0.23060820648319838,0.2348317393945027,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_4,0.251490361696609,0.2570031644197631,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_11,0.11356573093144721,0.11405776983924645,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_8,0.27643095467368034,0.283813585879498,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_9,0.3737706449448602,0.3927989239481822,ica_faster
eeg,occ_isc,graph_nodes,6,sphynx_2,0.28935767522114,0.2978651016602428,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_12,0.17174654206210999,0.17346573477289864,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_13,0.3180155223796167,0.3294377973594216,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_3,0.3866058675171761,0.40780326600770644,ica_faster
eeg,occ_isc,graph_nodes,12,trial_1_3,0.2589693920681992,0.2650033958755103,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_6,0.3090072754579669,0.31944751454621034,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_5_1,0.39226635392394804,0.41447573246566943,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_7,0.3567890055735415,0.37320167537897964,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_10,0.3256239119555152,0.3379252775586842,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_4,0.34985203096355605,0.3652751385387709,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_11,0.15588801995423704,0.15716950620709227,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_8,0.19888890281607963,0.2015754284873885,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_9,0.46791800458220467,0.5074013741173738,ica_faster
eeg,occ_isc,graph_nodes,12,sphynx_2,0.3195730295389075,0.3311715009614377,ica_faster
eeg,occ_isc,question_level,2,sphynx_12,0.1913308964952862,0.19371827367211966,ica_faster
eeg,occ_isc,question_level,2,sphynx_13,0.3726751380275942,0.3915261213702637,ica_faster
eeg,occ_isc,question_level,2,sphynx_3,0.39261182610804546,0.41488409610331645,ica_faster
eeg,occ_isc,question_level,2,trial_1_3,0.23762040359119074,0.24225059793861714,ica_faster
eeg,occ_isc,question_level,2,sphynx_6,0.24727213079313215,0.2525051916245535,ica_faster
eeg,occ_isc,question_level,2,sphynx_5_1,0.3834019823306404,0.4040418242987041,ica_faster
eeg,occ_isc,question_level,2,sphynx_7,0.35075853627431014,0.3663084449016905,ica_faster
eeg,occ_isc,question_level,2,sphynx_10,0.32502376341604905,0.3372540938605584,ica_faster
eeg,occ_isc,question_level,2,sphynx_4,0.2819759983504301,0.2898274591495049,ica_faster
eeg,occ_isc,question_level,2,sphynx_11,0.08799284724159596,0.08822101009369053,ica_faster
eeg,occ_isc,question_level,2,sphynx_8,0.23560797037121436,0.24011881314187608,ica_faster
eeg,occ_isc,question_level,2,sphynx_9,0.4537155379463593,0.4893690825392365,ica_faster
eeg,occ_isc,question_level,2,sphynx_2,0.332029205093424,0.34510716211231457,ica_faster
eeg,occ_isc,question_level,1,sphynx_12,0.2227393216549369,0.22653658942836252,ica_faster
eeg,occ_isc,question_level,1,sphynx_13,0.29686944501777096,0.3060829671346757,ica_faster
eeg,occ_isc,question_level,1,sphynx_3,0.2902105332324477,0.2987961438560603,ica_faster
eeg,occ_isc,question_level,1,trial_1_3,0.16101581137741233,0.16242936978823094,ica_faster
eeg,occ_isc,question_level,1,sphynx_6,0.21358117583673566,0.21692070561045806,ica_faster
eeg,occ_isc,question_level,1,sphynx_5_1,0.38118544622155365,0.40144589531341784,ica_faster
eeg,occ_isc,question_level,1,sphynx_7,0.38000174678096704,0.40006169164362343,ica_faster
eeg,occ_isc,question_level,1,sphynx_10,0.289995850338593,0.2985617329734715,ica_faster
eeg,occ_isc,question_level,1,sphynx_4,0.300458309611128,0.3100233172875669,ica_faster
eeg,occ_isc,question_level,1,sphynx_11,0.19943404963206499,0.20214309185385862,ica_faster
eeg,occ_isc,question_level,1,sphynx_8,0.2024834852930088,0.20532086285020537,ica_faster
eeg,occ_isc,question_level,1,sphynx_9,0.3625600169231404,0.37983022313879466,ica_faster
eeg,occ_isc,question_level,1,sphynx_2,0.34588261706104534,0.3607592388562539,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_12,0.08301640164794023,0.08320790281759055,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_13,0.19764854386905334,0.20028431505019428,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_3,0.18674035344308082,0.18895760091448066,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,trial_1_3,0.0441248608268848,0.04415353141122538,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_6,0.09111186124949955,0.09136524229349982,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_5_1,0.1904754364348978,0.19283045797737938,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_7,0.16608423567025,0.1676371061654813,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_10,0.11143438943900973,0.1118991068804402,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_4,0.05725097401945336,0.057313647329481125,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_11,-0.02211518756664779,-0.02211879400153625,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_8,0.10021968190721087,0.10055725357520351,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_9,0.16642341907524943,0.1679859312154842,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q2,sphynx_2,0.14056065671535908,0.1414974871954427,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_12,0.10477809239604342,0.10516407171205504,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_13,0.21003135684040156,0.2132041502644341,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_3,0.20673097162700138,0.20975394404795636,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,trial_1_3,0.22522621430639847,0.22915483667629227,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_6,0.17707604873317326,0.17896246270307062,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_5_1,0.2654753903218436,0.27198981639537717,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_7,0.2216216379481043,0.2253608670179396,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_10,0.24642972858989848,0.25160812633911134,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_4,0.11760580685577365,0.11815255829521007,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_11,0.12518173918855155,0.12584184234097517,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_8,0.03127399067351628,0.03128419263350286,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_9,0.24600336366673506,0.25115424600711667,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q2,sphynx_2,0.2207257454461864,0.2244188952518053,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_12,0.18171696912682989,0.18375771910001207,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_13,0.0998200690542556,0.10015360260221878,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_3,0.16126809587824345,0.16268837993697988,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,trial_1_3,0.010331075634006936,0.010331443206650096,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_6,0.03392522308524782,0.03393824716143378,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_5_1,0.18811527930455496,0.190382585585176,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_7,0.16229066957328275,0.1637384364084685,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_10,0.09080574452743126,0.09105657178228616,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_4,0.04770652776922185,0.04774276923716226,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_11,0.1379419317787516,0.1388269769536522,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_8,0.09150696395019776,0.09176366682778535,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_9,0.2695541063591083,0.27638292978490897,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q1,sphynx_2,0.05577808151127748,0.05583603521747253,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_12,0.05001544513727576,0.050057213137372984,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_13,0.20439909703311968,0.20731918247694012,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_3,0.16666099300768616,0.16823028255275962,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,trial_1_3,0.14672268873175046,0.14778936058256908,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_6,0.12322383234622698,0.12385325826544073,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_5_1,0.08575163502296916,0.0859627543274047,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_7,0.08417877756423364,0.08437845937056893,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_10,0.08195228925941045,0.08213650086280579,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_4,0.22475299485408065,0.22865638545108308,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_11,-0.059764607929199125,-0.05983591672126265,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_8,0.12209035848595945,0.12270247095197924,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_9,0.2575444104202623,0.2634765804568222,ica_faster
eeg,occ_isc,adapt_x_q,fully_adapted_q2,sphynx_2,0.18431291936261,0.1864436343608744,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_12,0.03495755163778256,0.034971801818197736,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_13,0.20593475038510176,0.20892231771909148,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_3,0.12403936695969206,0.12468145167546066,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,trial_1_3,0.11609168065778289,0.1166174722930754,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_6,0.20682080254127214,0.2098477873516974,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_5_1,0.1662425906939631,0.16779995756221613,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_7,0.0945625437591301,0.09484592751946433,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_10,0.049448764243031164,0.04948912719089483,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_4,0.13393317595796458,0.13474274260922836,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_11,0.039192193731856485,0.03921227901567555,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_8,0.06606113944021806,0.06615749042622524,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_9,0.13027034082469807,0.13101484799055643,ica_faster
eeg,occ_isc,adapt_x_q,semi_adapted_q1,sphynx_2,0.23719705622141257,0.24180196426329992,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_12,0.08318030148202703,0.08337294230517756,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_13,0.00993701393937978,0.009937341033075588,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_3,0.10897829624143504,0.10941281527094199,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,trial_1_3,0.08702687406351273,0.08724758235157236,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_6,0.035820015135447456,0.035835346844080525,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_5_1,0.19240782234559112,0.19483636073773858,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_7,0.14700111930548213,0.14807392884579448,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_10,0.17978010775414904,0.18175544257435086,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_4,0.2291270782678078,0.2332679833139075,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_11,0.13501837104787873,0.13584792361453718,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_8,0.027643870836046344,0.027650915730680865,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_9,0.1525227801465805,0.1537222904324894,ica_faster
eeg,occ_isc,adapt_x_q,non_adapted_q1,sphynx_2,0.20950132236560304,0.21264971976951857,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_12,-0.024782358958193574,-0.024787434317026905,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_13,0.1762755118257933,0.1781361323979344,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_3,0.03385047235378238,0.033863410488529186,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,trial_1_3,0.039741551524818876,0.03976249385592368,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_6,-0.0014070822468544722,-0.0014070831754737858,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_5_1,0.10391921362526112,0.1042957379101721,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_7,0.06862976389132922,0.06873781917033493,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_10,0.08519726105842153,0.0854043003496787,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_4,0.037397170831141774,0.037414619392716036,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_11,0.1210742242514532,0.12167109049597026,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_8,0.13783194114256825,0.13871485455580884,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_9,0.14305064453868005,0.14403857476936824,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n6,sphynx_2,0.15831063079527144,0.1596534219175765,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_12,0.12496669353158739,0.12562337914102722,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_13,0.13202850159279664,0.13280377917341882,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_3,0.1343721712212638,0.1351897832436327,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,trial_1_3,0.14896894162005422,0.15008581122520548,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_6,0.17565548727251043,0.17749629601938494,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_5_1,0.19875559940705542,0.2014366386770136,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_7,0.2642758346245854,0.2706997506584902,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_10,0.151614850777677,0.1527928681740116,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_4,0.21784626314812525,0.22139395195409797,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_11,0.10483023027319328,0.10521678862718638,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_8,0.05621382832717827,0.05627315264259353,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_9,0.14099498684333678,0.14194059909770432,ica_faster
eeg,occ_isc,adapt_x_nodes,non_adapted_n12,sphynx_2,0.16524836722077518,0.1667776495968127,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_12,-0.03164056314726468,-0.03165112821625103,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_13,0.2273140834762567,0.23135537012635915,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_3,0.21953476296986119,0.22316726178283072,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,trial_1_3,0.25990458400722977,0.26600607584141595,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_6,0.27121962912291536,0.2781798222079655,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_5_1,0.303301089580894,0.313151143217656,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_7,0.1203604153369339,0.1209467256176024,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_10,0.18861062757763586,0.19089615564532417,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_4,0.13634952318672472,0.1372040422946051,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_11,0.0847681641543214,0.08497208193077613,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_8,-0.016321918088622836,-0.01632336773392993,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_9,0.2844546518405521,0.2925222675636923,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n12,sphynx_2,0.1884728541658366,0.1907533041500174,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_12,0.18405432203000782,0.1861759564257287,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_13,0.299690682440595,0.3091797294420724,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_3,0.20460118640506306,0.2075300921575209,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,trial_1_3,0.127343486158174,0.1280386116614187,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_6,-0.0954487741048567,-0.09574022996702512,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_5_1,0.12323926002154281,0.12386892383836627,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_7,0.22174033637671284,0.2254857000489676,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_10,0.10028715126559437,0.1006254079358867,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_4,0.11082220704949959,0.11127926979332056,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_11,0.04117744373288449,0.04120074068099244,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_8,0.05941325874010045,0.059483315497611884,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_9,0.28292148211983287,0.2908549102905105,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n6,sphynx_2,0.048815111972883955,0.0488539415947071,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_12,-0.04844686204423757,-0.04848481869619904,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_13,0.20101962692650407,0.2037948914995481,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_3,0.23435027112669782,0.23878761111157543,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,trial_1_3,0.09716904850439813,0.09747661044541131,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_6,0.19431842713509068,0.19682117711588512,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_5_1,0.0977006953735932,0.09801335292155973,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_7,0.11764683870044731,0.11819416581959219,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_10,0.13476998314962946,0.13559493217152666,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_4,0.2025064094967539,0.20534476723418207,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_11,0.10219357999538933,0.10255157978664058,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_8,0.1547297925683757,0.15598265070432638,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_9,0.146583895019784,0.14764751619647387,ica_faster
eeg,occ_isc,adapt_x_nodes,semi_adapted_n6,sphynx_2,0.22564714601421698,0.22959830626923677,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_12,0.13605414503308938,0.13690308102426357,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_13,0.04847703864131678,0.04851506633168645,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_3,0.20871578124141948,0.21182825908817124,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,trial_1_3,0.003551599027607034,0.0035516139608392106,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_6,0.1428186767291568,0.14380176894049332,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_5_1,0.12184049491910545,0.12244883439658094,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_7,0.2742320666656775,0.2814343314056983,ica_faster
eeg,occ_isc,adapt_x_nodes,fully_adapted_n12,sphynx_10,0.0029124933202203927,0.002912501555451087,ica_faster
